SAMPLE_ID	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Blastocatellia	Caldilineae	Calditrichae	Candidatus Brocadiae	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chrysiogenetes	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Dictyoglomia	Elusimicrobia	Endomicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Fimbriimonadia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Gloeobacteria	Halobacteria	Hydrogenophilalia	Ignavibacteria	Kiritimatiellae	Ktedonobacteria	Lentisphaeria	Methanobacteria	Methanococci	Methylacidiphilae	Mollicutes	Negativicutes	Nitriliruptoria	Nitrospira	Oligoflexia	Opitutae	Phycisphaerae	Planctomycetia	Rubrobacteria	Saprospiria	Spartobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermodesulfobacteria	Thermoleophilia	Thermomicrobia	Thermoplasmata	Thermotogae	Tissierellia	Unclassified Actinobacteria Phylum	Unclassified Armatimonadetes Phylum	Unclassified Bacteroidetes Phylum	Unclassified Balneolaeota Phylum	Unclassified Candidatus Bipolaricaulota Phylum	Unclassified Candidatus Cloacimonetes Phylum	Unclassified Candidatus Saccharibacteria Phylum	Unclassified Chloroflexi Phylum	Unclassified Cyanobacteria Phylum	Unclassified Elusimicrobia Phylum	Unclassified Euryarchaeota Phylum	Unclassified Firmicutes Phylum	Unclassified Kiritimatiellaeota Phylum	Unclassified Planctomycetes Phylum	Unclassified Proteobacteria Phylum	Unclassified Tenericutes Phylum	Unclassified Verrucomicrobia Phylum	Unclassified candidate division Zixibacteria Phylum	Verrucomicrobiae	Vicinamibacteria	Zetaproteobacteria
SRR5865065	0.0	0.6507584354138868	0.5570236252580274	1.7786499584964452	1.921804951147212	0.2715304897502102	0.0	0.5570236252580274	3.610777244051656	4.861088485975135	2.8495553206617834	0.0	0.0	0.0	0.0	0.2715304897502102	0.9003281714888506	0.4373258442247206	0.2715304897502102	0.0	0.7278099088549663	4.643928031395676	0.0	2.528968625723421	2.6689468028613357	0.0	0.0	1.5738431047615384	2.7369144466691786	0.0	0.4373258442247206	0.0	1.2431511090244856	2.10661405476073	0.4373258442247206	0.0	2.10067087718057	3.7294275154010608	4.478091394259138	0.0	0.0	0.0	0.0	0.5570236252580274	0.0	0.0	2.912047958238342	2.1593537298662335	0.0	0.0	1.9925094083868098	3.989738305865767	1.8791236124772932	0.4373258442247206	0.5570236252580274	0.2715304897502102	0.0	0.7932290123341159	0.2715304897502102	0.2715304897502102	0.4373258442247206	1.4722561883453105	0.4373258442247206	2.462793276322816	0.2715304897502102	0.5570236252580274	0.0	0.0	0.0	0.945367521713373	0.7932290123341159	0.0	0.2715304897502102	3.5938110150303135	0.0	0.0	0.0	0.4373258442247206	0.0	0.98617175295423	0.2715304897502102	0.0	2.23144121808639	0.2715304897502102	0.7278099088549663	2.109555420290237	1.1731446965445054	0.5570236252580274	0.0	2.936302694665014	0.0	0.0
SRR5865066	0.0	0.0	2.103545942033815	1.6140275945392601	2.7380229746054443	0.8176900707439174	0.6378030338970425	0.0	3.299617699892897	4.6577339227081005	2.940737105988305	0.32518249775766606	0.0	0.5090350512844161	0.0	0.5090350512844161	0.8857153026319124	0.32518249775766606	0.0	0.0	1.1224829559555016	4.912704060909027	2.157276305794964	2.9197113474885343	1.9810121031342176	0.0	0.8176900707439174	1.507890476182476	3.452531861210109	0.0	0.32518249775766606	0.0	1.6992531014578773	2.861877190165024	0.8176900707439174	0.0	2.4324550745682343	2.717182872981068	4.245768995659097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2285825080649397	3.627945552259207	0.0	0.0	1.965572987206277	3.987095172842913	1.8387044171890152	0.6378030338970425	0.32518249775766606	2.059436517474134	0.0	1.817128120248987	0.0	0.0	0.0	1.084353658253568	0.9445143274982742	1.6794628630558104	1.2998213011075122	0.0	0.0	0.0	0.0	1.3458277797383849	1.1575331693210105	0.6378030338970425	0.0	3.2848014879036858	0.0	0.0	0.0	0.32518249775766606	0.0	1.94409475924132	0.0	0.32518249775766606	3.4302904839374255	0.32518249775766606	1.1224829559555016	2.170548636890149	1.0425517357256622	1.960302189676471	0.0	3.185618314251461	0.0	0.0
SRR5865067	0.3092343253189635	0.0	0.7120235527913606	2.28568368980296	1.7149073054180737	0.0	0.3092343253189635	0.0	3.067394878299757	4.955371076793708	1.5209076047649204	0.0	0.0	0.4880262766031208	0.3092343253189635	0.6143090874038337	0.7917402737809899	0.7120235527913606	0.0	0.0	0.0	4.872973127007376	0.4880262766031208	2.330046296177454	2.306209317027465	0.0	0.0	0.9687225265076809	1.8013247209736758	0.0	0.3092343253189635	0.0	1.2706416916319763	1.649353765443257	0.7917402737809899	0.7917402737809899	2.1130388851387596	1.478103979948914	2.804398922556684	0.3092343253189635	0.0	0.0	0.0	0.0	0.0	0.0	0.6143090874038337	0.9687225265076809	0.0	0.0	1.8911050032664933	3.4582599317859626	1.6691143294620328	0.4880262766031208	0.3092343253189635	0.0	0.4880262766031208	1.5209076047649204	0.0	0.6143090874038337	0.0	1.2706416916319763	1.4135578367674004	0.8590691416947951	0.9173474269544977	0.0	0.0	0.0	0.0	1.2941695354834866	0.7120235527913606	0.0	0.0	2.669433593688581	0.0	0.0	0.4880262766031208	0.3092343253189635	0.4880262766031208	1.6593464269059126	0.0	0.0	3.557206756467752	0.6143090874038337	0.8590691416947951	1.828924348898238	1.0146579966580715	0.9687225265076809	0.0	1.6286510497140514	0.3092343253189635	0.0
SRR5865068	0.0	0.0	0.5241557644825723	2.101604408382972	1.9544339004671167	0.8361894449312652	0.33677475749502306	0.0	3.8836733966458117	4.546944594752687	2.6684931952589146	0.33677475749502306	0.0	0.0	0.0	0.33677475749502306	1.513650543290117	0.654631192486989	0.0	0.0	0.8361894449312652	4.994380346761541	0.33677475749502306	2.8160679710608156	2.154608149075165	0.0	1.4977716965624306	2.7247277340098135	3.191592946801472	0.0	0.5241557644825723	1.669236991187326	1.4277236672457438	2.8888751840675346	1.6799997787496144	0.5241557644825723	2.347188682480706	2.809806109651224	4.046486865715592	0.0	0.0	0.0	0.0	0.33677475749502306	0.0	0.0	2.529447667933276	2.873490933769693	0.0	0.0	2.572361214887135	3.620324068106001	2.0548855085363624	0.0	0.0	0.33677475749502306	0.0	1.3204945910612538	0.0	0.0	0.0	1.4277236672457438	1.2103310982835502	1.1777931182406587	0.7548296529139918	0.0	0.0	0.0	0.0	1.3204945910612538	1.0623627734249041	0.9046856751365676	0.0	2.5413122053893358	0.0	0.0	0.33677475749502306	0.0	0.33677475749502306	3.46685821592918	0.33677475749502306	0.0	3.2237576741815346	0.9638360855676876	0.9046856751365676	2.2113269496204055	2.045823554558506	1.104341851441013	0.5241557644825723	3.7660737280955843	0.0	0.0
SRR5865069	0.0	0.0	0.7122048645146047	3.6136239008655	1.7771258088737114	0.7122048645146047	0.22851659329416113	0.4881781241915764	3.1171837633242245	4.32126554117268	2.029161682189071	0.22851659329416113	0.22851659329416113	0.0	0.37747123251997516	0.7669457468590601	0.5763196499372613	1.507321182973793	0.22851659329416113	0.22851659329416113	0.0	5.070157666954964	0.22851659329416113	3.689714073499903	2.1445448847672113	0.8989734631928714	0.5763196499372613	1.0000819782930304	1.7180157642748595	0.0	0.8989734631928714	0.0	2.064260200381088	2.5666642960341903	1.129179016682068	0.0	2.2724678211843217	3.0696737291588194	3.6896526278413164	0.22851659329416113	0.0	0.0	0.0	0.22851659329416113	0.0	0.0	0.37747123251997516	1.2459780457585363	0.0	0.0	2.348844733839281	4.018890762480278	0.968923318859501	0.37747123251997516	0.7669457468590601	0.22851659329416113	0.37747123251997516	1.0000819782930304	0.22851659329416113	0.22851659329416113	0.4881781241915764	0.6495553131183253	0.8989734631928714	0.815552729876288	0.37747123251997516	0.37747123251997516	0.0	0.0	0.0	1.2788398934642373	1.129179016682068	0.8592629914631047	0.0	2.7943644405572283	0.0	0.0	0.815552729876288	0.0	0.7669457468590601	1.0291540159561208	0.0	0.0	2.262724193309907	0.37747123251997516	1.129179016682068	2.0745128924600795	1.2788398934642373	0.8592629914631047	0.22851659329416113	3.866246581730681	0.0	0.0
SRR5865070	0.0	0.7658200423330676	0.6650202158106115	2.8301244519917743	1.8049325812476715	0.3440007377181182	0.0	0.0	3.1542565566135203	4.912606225319898	3.1002825881259404	0.0	0.0	0.0	0.3440007377181182	0.6650202158106115	0.916351332488192	0.5335200191605979	0.0	0.0	0.8475752759030292	4.721345528618374	0.9757101909898357	2.8086568672510164	2.564697505740467	0.3440007377181182	0.5335200191605979	2.0590056994504558	2.0941805654405514	0.0	0.3440007377181182	1.1166105608066907	1.1166105608066907	3.30265600638984	0.7658200423330676	0.0	1.9732047873309495	1.598311878983929	4.325798082400619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8475752759030292	2.7020266695898156	0.0	0.0	2.416177385756721	3.973374778921563	1.7617504682908411	0.3440007377181182	0.8475752759030292	0.5335200191605979	0.3440007377181182	1.3568697625795825	0.0	0.0	0.0	0.5335200191605979	1.222823348729855	0.916351332488192	0.7658200423330676	0.3440007377181182	0.0	0.0	0.0	0.8475752759030292	0.916351332488192	1.5106551860613084	0.3440007377181182	2.694671408283547	0.0	0.0	0.0	0.0	0.0	2.5910409225668585	0.3440007377181182	0.0	2.7020266695898156	0.5335200191605979	2.5923841253979627	2.428085973491167	2.126718730902197	1.222823348729855	0.3440007377181182	1.8732538391908375	0.0	0.0
SRR5865071	0.0	0.0	0.0	4.11102883080559	1.269955263260367	0.4412072161302104	0.0	0.0	4.364164367478543	3.368545759480659	1.4652389351748702	0.0	0.0	0.0	0.0	0.5614404542128162	0.6555025001009644	1.0952502608866894	0.0	0.0	0.0	5.109874118469545	0.0	2.4149710326773834	1.290032406321432	0.6555025001009644	0.0	0.5614404542128162	1.290032406321432	0.0	0.4412072161302104	0.0	1.7653823946140181	2.0209899933586657	0.0	0.0	1.8699275374099866	1.8699275374099866	3.7677805803762974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6555025001009644	0.9916458383393434	0.0	0.0	1.9625474197178774	2.925014933302283	0.4412072161302104	0.0	0.0	0.5614404542128162	0.0	0.27437671232935334	0.4412072161302104	0.0	0.0	0.0	0.7327746725976103	0.0	0.4412072161302104	0.0	0.0	0.0	0.0	0.85531520527543	0.9916458383393434	0.27437671232935334	0.0	2.285662137429974	0.0	0.0	0.0	0.27437671232935334	0.0	0.85531520527543	0.27437671232935334	0.0	1.6274123596433272	0.27437671232935334	0.27437671232935334	1.7970343074001216	0.9507799134116971	0.4412072161302104	0.0	1.9625474197178774	0.0	0.0
SRR5865072	0.0	0.3730210423852186	0.0	3.567615491631268	1.7542282521941377	0.0	0.570681286299501	0.3730210423852186	3.4904679483787553	4.246324226681729	2.256713474996414	0.0	0.0	0.3730210423852186	0.0	0.0	1.9312378277377225	0.3730210423852186	0.0	0.0	0.8922595491366326	5.010215766595071	0.0	3.314637807489781	2.0243445632252444	0.3730210423852186	1.4504315985735536	1.0221869567557347	3.071614427616883	0.0	0.7060156730929015	0.3730210423852186	1.6868215751233837	3.231587308591598	0.8090456921879847	0.0	1.7645115490170034	1.8475123403569118	3.253226477398056	0.3730210423852186	0.0	0.0	0.0	0.3730210423852186	0.0	0.0	0.8090456921879847	1.2715559436031505	0.0	0.0	1.7745569776571362	4.5916967772679635	1.4063811978575806	0.3730210423852186	0.0	0.570681286299501	0.0	1.4063811978575806	0.0	0.0	0.0	0.570681286299501	0.570681286299501	0.570681286299501	0.7060156730929015	0.0	0.0	0.0	0.0	1.4504315985735536	1.0749897160582533	0.7060156730929015	0.0	2.3736153596165206	0.0	0.0	0.0	0.3730210423852186	0.3730210423852186	1.5442518378305015	0.0	0.0	3.0625002049015375	0.7060156730929015	1.3020774761246678	2.1237781075103705	1.0221869567557347	0.570681286299501	0.570681286299501	1.5608078701803783	0.0	0.0
SRR5865073	0.0	0.0	0.0	2.16451301267268	1.32441569542644	0.7249742947940149	0.0	0.3867087929072859	2.8101271973366124	4.975273343833857	3.350247929649382	0.0	0.0	0.3867087929072859	0.5879749948525048	0.7249742947940149	0.5879749948525048	0.0	0.0	0.0	0.0	4.766425422758126	0.0	1.4515923886911453	1.940370058133778	0.0	0.3867087929072859	0.3867087929072859	1.2938109319362254	0.0	0.8289630862637766	0.0	0.9128002195833346	3.0070548104691355	0.7249742947940149	0.3867087929072859	1.6582163642735583	2.3146534546415847	3.3466129343499813	0.3867087929072859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3867087929072859	0.0	0.0	2.0901699261990188	4.16331849053427	0.5879749948525048	0.0	0.0	0.0	0.0	0.5879749948525048	0.0	0.0	0.0	0.9830423463053948	0.5879749948525048	0.3867087929072859	0.0	0.0	0.0	0.0	0.0	1.2608848304569058	0.8289630862637766	0.0	0.0	2.626582562729065	0.0	0.0	0.0	0.0	0.0	0.5879749948525048	0.0	0.0	2.30856637862772	0.0	0.9128002195833346	2.0850722928143073	0.7249742947940149	0.9128002195833346	0.0	0.8289630862637766	0.0	0.0
SRR5865074	0.0	0.0	1.226088903623534	2.2208064185574092	2.3524824196985197	0.6197231338880713	0.0	0.355339405716096	3.588125601197959	4.7032907336602285	2.6519344335523747	0.0	0.0	0.355339405716096	0.0	0.2130413447109651	1.3009479636140506	0.6811728784100435	0.2130413447109651	0.0	0.9652815171991065	4.726695992763683	0.5481227009982567	2.166245660618868	2.0309187354905487	0.2130413447109651	1.0933422995493303	2.0126111423293467	2.3831307592413804	0.0	0.6197231338880713	0.0	1.2725333207559455	2.830758969838402	0.7828780180008903	0.2130413447109651	2.406397394952228	4.1244798258559685	4.620916042754389	0.0	0.0	0.0	0.0	0.355339405716096	0.0	0.2130413447109651	0.901201136121864	2.7555854310471064	0.0	0.0	2.4416090980125684	3.586560979086765	1.5140211146380875	0.0	0.6811728784100435	0.355339405716096	0.0	1.6048614742704066	0.0	0.2130413447109651	0.0	1.618312516901621	1.4098501336172993	1.8372928791159688	1.192114823513374	0.0	0.0	0.0	0.0	1.1552557265263592	1.0465466188222752	1.6799486393751646	0.2130413447109651	2.8035302045635806	0.0	0.0	0.0	0.0	0.4623414257296284	2.2141396867860785	0.0	0.0	3.2726292049425774	0.4623414257296284	1.13558257091621	2.460109942389021	3.1745645836266685	1.1740761922224687	0.355339405716096	2.5661549078034915	0.2130413447109651	0.2130413447109651
SRR5865075	0.0	0.0	0.5778082239355651	1.9315099301615983	1.708332430689238	0.2850135445748754	0.0	0.0	3.8924118799213856	4.687646015818276	2.677537181528147	0.2850135445748754	0.0	0.2850135445748754	0.4556319805147774	0.8746612504833604	1.658241191086758	0.0	0.0	0.0	0.6730522669936507	4.831716924999904	1.115896797912695	2.8424601977636144	1.8251568694475038	0.4556319805147774	1.0118177683058946	1.6016099508903807	3.06533185946819	0.0	2.9865024644103886	0.0	1.115896797912695	3.4473719000671403	0.0	0.0	2.6376720233699706	2.5176775790987067	3.5311999050958796	0.0	0.0	0.5778082239355651	0.0	0.0	0.0	0.0	2.5988767087606157	2.680069133852498	0.0	0.0	1.684008597260324	3.4479467290894137	1.3113148027646044	0.4556319805147774	0.0	0.4556319805147774	0.0	1.6016099508903807	0.0	0.0	0.4556319805147774	1.0493512111307075	0.970731027135938	2.137844470857048	0.8746612504833604	0.0	0.0	0.0	0.0	0.7511193053797005	1.0838973311428504	0.4556319805147774	0.0	2.846494395892619	0.0	0.0	0.0	0.0	0.0	2.053991379114552	0.2850135445748754	0.0	2.899867101635777	0.5778082239355651	1.0493512111307075	1.9676926445310787	3.840213518876923	1.115896797912695	0.0	4.438895940671232	0.0	0.0
SRR5865076	0.0	0.0	0.4214184994992004	2.8853570309579677	1.8231801814381479	1.095939982012497	0.0	0.8782627638931038	3.4355968843801845	4.923633804194905	3.7377206063354205	0.0	0.0	0.0	0.0	0.7720736170746181	1.095939982012497	1.3152664432057	0.0	0.0	0.0	4.728822183670989	0.0	2.2128490211059666	2.2171872224071563	0.0	0.0	0.0	1.6056600250588131	0.0	0.7720736170746181	0.0	1.3792007457008355	3.7636234294860853	0.8782627638931038	0.0	2.0814831688292488	2.063412606555992	3.0782310327820293	0.0	0.0	0.0	0.0	0.4214184994992004	0.0	0.0	0.0	0.6312150060782964	0.0	0.0	2.2341192465545925	4.263631874281489	2.1812040230071466	0.0	0.4214184994992004	0.6312150060782964	0.4214184994992004	1.095939982012497	0.0	0.6312150060782964	0.0	1.2402678791283124	0.9635217546784147	0.6312150060782964	0.4214184994992004	0.0	0.0	0.0	0.0	1.1972766299113142	0.0	0.0	0.0	3.1498561355610404	0.0	0.0	0.0	0.0	0.0	1.2402678791283124	0.0	0.0	2.5922342762909762	0.0	0.6312150060782964	2.346837593980186	0.0	1.0347582989135693	0.0	2.147070703105718	0.0	0.0
SRR5865077	0.0	0.926004214604227	0.4946883613584874	3.291602777085351	1.5816896986842561	0.3142714928074988	0.0	0.0	3.726703332373043	4.2373703932899085	2.7126753435278133	0.0	0.0	2.090330815591743	0.0	0.4946883613584874	0.926004214604227	0.621773852976152	0.0	0.0	0.9775108818349165	4.973142113556142	1.1704066619357247	3.368107349179257	2.5256981215863528	0.0	0.8675565138672193	1.6275176390398596	2.491387302649527	0.0	0.3142714928074988	1.733164546679163	1.405246019129961	3.177749554426044	0.8675565138672193	0.0	1.8250295946326662	1.4723438811366238	4.446326600370961	0.0	0.0	0.3142714928074988	0.0	0.7199668438183063	0.0	0.0	1.715770160510496	3.3788411340695883	0.0	0.0	1.950068900392421	4.187696983589009	1.6382569674912397	0.621773852976152	0.3142714928074988	1.733164546679163	0.0	1.5816896986842561	0.0	0.0	0.0	1.0235514804425543	0.8675565138672193	1.8517878665104595	0.9775108818349165	0.0	0.0	0.0	0.0	1.44008947858322	1.3471029472063536	0.0	0.0	2.8184420263153123	0.0	0.0	0.8000013076211151	0.3142714928074988	0.8675565138672193	2.8389655787126795	0.0	0.0	2.93293333665577	0.3142714928074988	0.3142714928074988	2.7834429378568157	3.2983834991282994	1.9395961087854872	0.3142714928074988	1.3471029472063536	0.0	0.4946883613584874
SRR5865078	0.0	0.0	0.7509977130159936	1.744113561382733	1.72557600500869	0.0	0.0	0.0	3.3916511515639955	4.973066427650569	3.069237537393986	0.0	0.0	0.0	0.7509977130159936	0.33427008604425157	1.1000556430779036	0.33427008604425157	0.0	0.0	0.5208990825575339	4.320517645173769	0.0	3.0670862029468484	3.9244457145088663	0.0	0.0	0.6510123304558593	3.155734619342062	0.0	0.33427008604425157	0.0	1.3834874465459648	3.119059270329378	0.5208990825575339	0.33427008604425157	3.492390509799949	2.1166665509332008	3.891928496396629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6494218064964032	0.0	0.0	0.0	1.630703639673211	4.465238273551466	1.5091398802048241	0.0	0.0	0.5208990825575339	0.0	1.4596650616883435	0.0	0.0	0.0	0.9006139953709854	0.5208990825575339	1.761892141006252	0.7509977130159936	0.0	0.0	0.0	0.0	0.5208990825575339	0.8322171730072295	1.2059652651644757	0.33427008604425157	3.090593115700095	0.0	0.0	0.0	0.33427008604425157	0.0	1.3397208975080015	0.0	0.0	3.261909823294203	0.6510123304558593	0.9596902985412272	1.8693635334409284	0.8322171730072295	0.6510123304558593	0.0	1.362155267215572	0.0	0.0
SRR5865079	0.0	0.0	0.744054264137452	2.2710678543530305	2.0679899367140924	0.0	0.0	0.0	3.5722678049038397	5.0764006911410755	2.7167276510597653	0.0	0.0	0.24497564358234988	0.0	0.24497564358234988	0.4006502275184973	0.0	0.24497564358234988	0.0	0.0	4.341177299554561	0.24497564358234988	2.5857057705111797	1.9489393910254014	0.0	0.0	0.6802561851288655	3.1134073184650783	0.0	2.837329220268321	0.24497564358234988	1.142484120386473	2.253068624032109	0.4006502275184973	0.0	2.0679899367140924	1.7327776345612942	3.00871710134406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6054451304281478	2.8050458327994092	0.0	0.24497564358234988	1.5261644410754405	3.267726928122992	0.8932303691629548	0.24497564358234988	0.4006502275184973	0.0	1.2083472997723368	1.142484120386473	0.0	0.0	0.5150090394775657	1.5813058291031676	0.6054451304281478	0.9333987128991645	0.6054451304281478	0.0	0.0	0.0	0.0	1.004059012113719	0.6054451304281478	0.0	0.0	2.8276490020066527	0.24497564358234988	0.0	0.0	0.0	0.0	1.4151107288301406	0.5150090394775657	0.0	2.983823674888588	0.4006502275184973	0.6802561851288655	1.9338738458314277	1.004059012113719	0.4006502275184973	0.0	4.324492679982795	0.0	0.0
SRR5865080	0.0	0.31299622100979546	1.0629100090317727	2.815966185470009	2.339470875021031	0.4930040581258687	0.31299622100979546	0.31299622100979546	3.8176774556003146	4.629099202629536	4.0955652270549185	0.31299622100979546	0.0	0.31299622100979546	0.0	0.7179608364053561	2.2615248075611287	0.7179608364053561	0.0	0.0	0.9752930719919749	4.659024401247862	0.4930040581258687	3.2217039991237613	2.0319863715272413	0.0	0.0	0.8654141054359727	2.9509547616501295	0.0	1.0629100090317727	0.0	1.6665416264418367	2.3698610072347646	0.31299622100979546	0.31299622100979546	1.982400342333461	2.8338085059293885	4.166218344613281	0.0	0.0	0.0	0.0	0.4930040581258687	0.0	0.0	1.9209476567020514	0.7179608364053561	0.0	0.0	1.849343228370238	3.9779480196815267	1.5670225061296936	0.7179608364053561	0.923819359889388	0.0	1.3234909775103914	1.0629100090317727	0.0	0.0	0.4930040581258687	1.6565452442346786	0.619887917645322	1.0629100090317727	0.4930040581258687	0.0	0.0	0.0	0.0	1.0213073433567608	1.7713890186371035	0.0	0.0	3.4940142752065424	0.0	0.0	0.0	0.0	0.31299622100979546	1.420631350935486	0.0	0.0	2.507836048639692	0.31299622100979546	1.100873476164534	2.829755628378932	0.31299622100979546	1.3011539413229907	0.619887917645322	4.535707972099431	0.31299622100979546	0.31299622100979546
